Calculated_Service_Charge_Amount,Total_Sales,Service_Charge_Rate,Invoice_No_,Service_Feedback,Food_Feedback,Items_year,Items_month,Items_day,Items_hour,Staff_year,Staff_month,Staff_day,Staff_hour,Settled_By_year,Settled_By_month,Settled_By_day,Settled_By_hour,Area_year,Area_month,Area_day,Area_hour,Payment_Type_year,Payment_Type_month,Payment_Type_day,Payment_Type_hour,Record_Type_year,Record_Type_month,Record_Type_day,Record_Type_hour,modify_comment_year,modify_comment_month,modify_comment_day,modify_comment_hour,TABLE_year,TABLE_month,TABLE_day,TABLE_hour,Timestamp_year,Timestamp_month,Timestamp_day,Timestamp_hour
0.09994757933236575,0.09994757933236575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0,8.0,9.0,15.0
0.08210394874562525,0.08210394874562525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024.0,3.0,15.0,14.0
-0.05580182478904064,-0.05580182478904065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0,7.0,2.0,21.0
0.04600883315873304,0.04600883315873303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0,8.0,7.0,0.0
-0.08144567103227056,-0.08144567103227057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0,7.0,7.0,21.0
-0.055699861185687836,-0.05569986118568785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0,8.0,5.0,21.0
-0.08144567103227056,-0.08144567103227057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0,9.0,19.0,22.0
-0.025467652791581783,-0.025467652791581794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0,8.0,19.0,0.0
-0.08144567103227056,-0.08144567103227057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0,9.0,19.0,15.0
-0.08144567103227056,-0.08144567103227057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0,8.0,22.0,22.0
-0.06105295036170999,-0.06105295036171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0,7.0,16.0,0.0
-0.08144567103227056,-0.08144567103227057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0,9.0,27.0,23.0
-0.08144567103227056,-0.08144567103227057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0,9.0,11.0,22.0
-0.017412528126710354,-0.017412528126710364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0,8.0,15.0,22.0
-0.07124931069699028,-0.0712493106969903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0,7.0,12.0,15.0
-0.050091863001283675,-0.05009186300128369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0,7.0,24.0,22.0
-0.0650295308924693,-0.06502953089246931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024.0,3.0,24.0,22.0
-0.04152692031964823,-0.04152692031964825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0,8.0,18.0,21.0
0.42918805455856623,0.42918805455856623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0,10.0,23.0,23.0
0.11376364758667055,0.11376364758667055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0,9.0,14.0,1.0
-0.05967644171644715,-0.05967644171644716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024.0,1.0,20.0,22.0
-0.08557519696805908,-0.0855751969680591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024.0,3.0,2.0,23.0
-0.08557519696805908,-0.0855751969680591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024.0,1.0,12.0,23.0
-0.0687002206131702,-0.06870022061317022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0,9.0,10.0,23.0
-0.032350196017895974,-0.03235019601789599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0,7.0,4.0,21.0
-0.03357375925812961,-0.033573759258129623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0,7.0,3.0,23.0
-0.0687002206131702,-0.06870022061317022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0,8.0,24.0,15.0
0.023067022404352388,0.02306702240435238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0,9.0,11.0,23.0
-0.016239946688153123,-0.016239946688153133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0,8.0,3.0,22.0
-0.08526930615800067,-0.08526930615800069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024.0,2.0,10.0,13.0
-0.044687792023585124,-0.04468779202358514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0,7.0,5.0,22.0
-0.07889658094845049,-0.0788965809484505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0,7.0,18.0,22.0
-0.07889658094845049,-0.0788965809484505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0,8.0,23.0,15.0
-0.02857754269384227,-0.02857754269384228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0,8.0,9.0,22.0
-0.07267680114392952,-0.07267680114392953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0,8.0,10.0,21.0
-0.07267680114392952,-0.07267680114392953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0,9.0,30.0,21.0
-0.08215941625574018,-0.08215941625574019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0,9.0,5.0,14.0
-0.08215941625574018,-0.08215941625574019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0,9.0,2.0,21.0
-0.05845287847621351,-0.05845287847621353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0,7.0,14.0,23.0
-0.06768058457964217,-0.06768058457964218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0,8.0,20.0,15.0
-0.07267680114392952,-0.07267680114392953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0,7.0,9.0,0.0
-0.07068851087854985,-0.07068851087854987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0,9.0,9.0,23.0
-0.06793549358802418,-0.0679354935880242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0,8.0,25.0,22.0
-0.07002574745675665,-0.07002574745675666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0,8.0,6.0,22.0
0.20242100070193264,0.20242100070193267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0,7.0,8.0,23.0
-0.08215941625574018,-0.08215941625574019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0,9.0,10.0,15.0
-0.07741810869983484,-0.07741810869983487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0,7.0,23.0,21.0
-0.049582044984519666,-0.04958204498451967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0,8.0,4.0,0.0
-0.08215941625574018,-0.08215941625574019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0,8.0,10.0,23.0
-0.06931200223328703,-0.06931200223328704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0,9.0,30.0,22.0
-0.07451214600427997,-0.07451214600427998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0,8.0,20.0,15.0
-0.07741810869983484,-0.07741810869983487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0,9.0,24.0,22.0
-0.07711221788977644,-0.07711221788977646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0,7.0,18.0,22.0
-0.07741810869983484,-0.07741810869983487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0,8.0,3.0,0.0
-0.07267680114392952,-0.07267680114392953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0,9.0,4.0,15.0
-0.08215941625574018,-0.08215941625574019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0,8.0,14.0,22.0
-0.06319418603211885,-0.06319418603211886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0,7.0,27.0,20.0
-0.08215941625574018,-0.08215941625574019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0,9.0,9.0,0.0
-0.08215941625574018,-0.08215941625574019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0,7.0,9.0,13.0
-0.08215941625574018,-0.08215941625574019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0,7.0,14.0,15.0
-0.03887586663247536,-0.03887586663247537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0,10.0,5.0,22.0
-0.07741810869983484,-0.07741810869983487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0,9.0,22.0,20.0
-0.08215941625574018,-0.08215941625574019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0,8.0,4.0,23.0
-0.07741810869983484,-0.07741810869983487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0,8.0,29.0,23.0
-0.07267680114392952,-0.07267680114392953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0,8.0,6.0,15.0
-0.08215941625574018,-0.08215941625574019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0,8.0,1.0,22.0
-0.08215941625574018,-0.08215941625574019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0,8.0,15.0,0.0
-0.08215941625574018,-0.08215941625574019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0,8.0,12.0,21.0
-0.07267680114392952,-0.07267680114392953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0,9.0,16.0,21.0
-0.08215941625574018,-0.08215941625574019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0,8.0,5.0,0.0
-0.06793549358802418,-0.0679354935880242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0,9.0,3.0,15.0
-0.08215941625574018,-0.08215941625574019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0,8.0,20.0,13.0
-0.03000503314078151,-0.030005033140781522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0,8.0,24.0,22.0
-0.06737469376958377,-0.06737469376958378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0,7.0,25.0,21.0
-0.05656655181418666,-0.056566551814186676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0,7.0,21.0,21.0
-0.06793549358802418,-0.0679354935880242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0,7.0,22.0,23.0
-0.05157033524989932,-0.05157033524989933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0,7.0,1.0,16.0
-0.041628883923001035,-0.04162888392300105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0,7.0,14.0,20.0
-0.039987269909020906,-0.03998726990902093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0,7.0,3.0,15.0
0.00823131811651957,0.008231318116519561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0,7.0,4.0,23.0
-0.08246530706579859,-0.0824653070657986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0,7.0,10.0,0.0
-0.07634749086463041,-0.07634749086463043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0,8.0,26.0,22.0
-0.0019140604170843167,-0.001914060417084326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0,8.0,29.0,22.0
0.0012468112868525725,0.0012468112868525634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0,8.0,21.0,15.0
-0.06655898494276134,-0.06655898494276136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0,7.0,7.0,22.0
0.03673014525362797,0.036730145253627965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0,8.0,9.0,22.0
-0.07502196402104398,-0.075021964021044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0,7.0,10.0,21.0
-0.002780751045583141,-0.0027807510455831507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0,10.0,1.0,23.0
-0.07609258185624841,-0.07609258185624843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0,8.0,25.0,22.0
0.018478660253476258,0.01847866025347625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0,9.0,30.0,22.0
0.037392908675421194,0.03739290867542119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0,8.0,28.0,23.0
-0.05988036892315275,-0.059880368923152766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0,9.0,14.0,21.0
-0.07802989031995167,-0.07802989031995168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0,7.0,23.0,23.0
-0.044993682833643536,-0.04499368283364354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0,9.0,4.0,0.0
-0.01792234614347437,-0.01792234614347438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0,7.0,28.0,22.0
-0.03102466917430954,-0.03102466917430955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0,9.0,19.0,23.0
-0.0543743343421014,-0.05437433434210141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0,8.0,8.0,15.0
0.005937137041081505,0.005937137041081496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0,7.0,16.0,16.0
-0.04229164734479426,-0.04229164734479427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024.0,3.0,2.0,23.0
-0.05366058911863178,-0.053660589118631793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0,12.0,20.0,23.0
-0.03403259547321722,-0.034032595473217235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0,9.0,24.0,22.0
-0.04417797400682111,-0.04417797400682112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0,10.0,2.0,22.0
-0.020930272442382054,-0.020930272442382065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0,8.0,6.0,23.0
-0.03765230339224172,-0.03765230339224174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0,7.0,19.0,0.0
-0.025161761981523374,-0.025161761981523385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0,8.0,16.0,23.0
0.03805567209721441,0.03805567209721441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0,8.0,27.0,23.0
0.05814250195771658,0.05814250195771657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0,9.0,11.0,0.0
-0.007216167791430066,-0.007216167791430076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0,7.0,30.0,0.0
-0.03229921421621958,-0.032299214216219584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0,9.0,14.0,23.0
0.011341208018780058,0.011341208018780049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0,7.0,20.0,15.0
-0.05192720786163413,-0.05192720786163414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0,8.0,16.0,14.0
-0.03484830430003965,-0.034848304300039656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0,8.0,24.0,15.0
0.01888651466688747,0.018886514666887462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0,8.0,24.0,22.0
-0.037958194202300136,-0.03795819420230015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0,9.0,3.0,14.0
-0.007878931213223285,-0.007878931213223295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0,9.0,15.0,20.0
0.011902007837220473,0.011902007837220466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0,8.0,27.0,0.0
0.4956683239445937,0.4956683239445937,,,,,1800.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0,9.0,28.0,0.0
-0.038213103210682144,-0.03821310321068215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0,9.0,27.0,22.0
-0.059982332526505554,-0.05998233252650557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0,9.0,7.0,20.0
-0.05615869740077545,-0.05615869740077546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0,7.0,10.0,22.0
-0.07833578113001008,-0.0783357811300101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0,8.0,27.0,22.0
-0.06360204044553006,-0.06360204044553007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0,8.0,28.0,22.0
-0.03556204952350927,-0.035562049523509276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0,8.0,2.0,22.0
-0.017718418936768763,-0.017718418936768773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0,9.0,18.0,21.0
-0.059115641898006735,-0.05911564189800675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0,7.0,10.0,15.0
0.1717809378944154,0.1717809378944154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0,8.0,11.0,0.0
-0.02042045442561804,-0.02042045442561805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0,8.0,28.0,22.0
0.028878947795462153,0.028878947795462146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0,7.0,5.0,15.0
0.10336336004468466,0.10336336004468466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0,7.0,19.0,21.0
-0.07017869286178584,-0.07017869286178585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0,7.0,16.0,16.0
-0.0509585536297825,-0.050958553629782515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0,7.0,12.0,15.0
-0.054170407135395796,-0.0541704071353958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0,7.0,1.0,23.0
-0.039028812037504565,-0.03902881203750458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0,7.0,12.0,23.0
0.004254737585760258,0.004254737585760248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0,8.0,24.0,23.0
0.07384489687404822,0.07384489687404822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024.0,3.0,7.0,0.0
-0.06487658548744009,-0.0648765854874401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0,8.0,4.0,23.0
-0.055954770194069844,-0.05595477019406986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0,7.0,26.0,22.0
-0.06426480386732328,-0.06426480386732329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0,8.0,19.0,22.0
-0.07634749086463041,-0.07634749086463043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0,8.0,27.0,21.0
-0.07160618330872509,-0.0716061833087251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0,7.0,16.0,22.0
-0.07634749086463041,-0.07634749086463043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0,8.0,14.0,23.0
-0.032656086827954386,-0.03265608682795439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0,8.0,10.0,23.0
-0.08399476111609064,-0.08399476111609065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0,7.0,30.0,22.0
-0.05814698766615511,-0.05814698766615512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0,7.0,15.0,23.0
-0.08399476111609064,-0.08399476111609065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0,7.0,26.0,14.0
-0.03382866826651162,-0.03382866826651163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0,7.0,30.0,0.0
-0.06655898494276134,-0.06655898494276136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0,8.0,17.0,21.0
-0.07741810869983484,-0.07741810869983487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0,9.0,16.0,22.0
-0.08017112599036053,-0.08017112599036054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0,9.0,5.0,23.0
-0.05264095308510375,-0.05264095308510376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0,10.0,6.0,23.0
-0.06304124062708964,-0.06304124062708966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0,7.0,25.0,23.0
-0.06105295036170999,-0.06105295036171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0,9.0,13.0,22.0
-0.023887216939613338,-0.023887216939613348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0,7.0,2.0,15.0
0.0001252116499717409,0.00012521164997173162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0,7.0,9.0,0.0
-0.07028065646513865,-0.07028065646513866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0,7.0,23.0,23.0
-0.07634749086463041,-0.07634749086463043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0,8.0,6.0,0.0
-0.04101710230288422,-0.04101710230288423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0,8.0,12.0,22.0
-0.06487658548744009,-0.0648765854874401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0,9.0,13.0,23.0
-0.07634749086463041,-0.07634749086463043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0,7.0,9.0,21.0
-0.06941396583663982,-0.06941396583663983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0,7.0,2.0,22.0
-0.06222553180026722,-0.062225531800267235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0,7.0,13.0,22.0
-0.043719137791733496,-0.04371913779173351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0,7.0,9.0,14.0
-0.05564887938401143,-0.055648879384011446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0,7.0,6.0,21.0
-0.007776967609870482,-0.007776967609870492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0,7.0,5.0,22.0
-0.06625309413270293,-0.06625309413270294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0,7.0,9.0,22.0
-0.062429459006972825,-0.06242945900697284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0,7.0,8.0,20.0
-0.07486901861601478,-0.07486901861601479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0,7.0,15.0,23.0
-0.0686492388114938,-0.06864923881149382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0,7.0,15.0,22.0
-0.03877390302912256,-0.03877390302912257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0,7.0,2.0,21.0
-0.07267680114392952,-0.07267680114392953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0,7.0,16.0,23.0
-0.05967644171644715,-0.05967644171644716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0,7.0,10.0,0.0
-0.010071148685308546,-0.010071148685308557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0,7.0,22.0,22.0
-0.055139061367247416,-0.05513906136724743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0,8.0,15.0,15.0
-0.07135127430034308,-0.07135127430034309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0,9.0,15.0,14.0
-0.047491791115787205,-0.04749179111578722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0,8.0,27.0,22.0
-0.059472514509741545,-0.05947251450974156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0,9.0,8.0,22.0
-0.05171308429459324,-0.05171308429459326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0,7.0,2.0,21.0
-0.040456302484443804,-0.04045630248444382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0,9.0,23.0,22.0
-0.043617174188380695,-0.04361717418838071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0,9.0,5.0,22.0
-0.027659870263667043,-0.027659870263667057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0,8.0,11.0,23.0
-0.017514491730063156,-0.017514491730063166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0,8.0,15.0,14.0
-0.03423652267992283,-0.03423652267992284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0,8.0,25.0,22.0
-0.05758618784771469,-0.0575861878477147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0,7.0,22.0,14.0
0.016184479178038193,0.016184479178038187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0,7.0,26.0,23.0
-0.006247513559578439,-0.006247513559578448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0,8.0,15.0,22.0
-0.028475579090489467,-0.028475579090489478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0,12.0,3.0,22.0
-0.044076010403468306,-0.04407601040346832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0,9.0,15.0,22.0
